day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2022-11-18,-0.13672074429879974,1.0,-0.3729460135418886,1.0,1.0
2022-11-20,-0.8057313231835008,1.0,2.7322251848555403,1.0,1.0
2022-11-21,0.42888717697145734,1.0417879007730004,-0.4041586380373078,0.1603310728703915,5.0
2022-11-22,-0.8160299569466644,1.5013339445201026,-0.2760236189173154,0.0,2.0
2022-11-23,-0.5543271437825968,0.8598340703349718,-0.5196378286945958,0.10627332366048257,3.0
2022-11-24,-0.14278581236375504,0.6229243876211306,-0.3395457279652246,0.11799918767939045,7.0
2022-11-25,0.7236029098084037,0.12064197664776392,-0.5259048294071469,0.22498363318886885,2.0
2022-11-26,0.1101964845804787,2.1431629396310288,0.4328688361289289,1.7561475873676498,4.0
2022-11-27,-0.8294295484391038,1.6089805769472887,1.5817623017708276,2.190936207394079,3.0
2022-11-28,-0.09292806724667917,0.32703202556273114,2.4081627343858187,3.318271041804036,3.0
2022-11-29,0.10331602382988597,0.12494667734415657,-0.08004635402633348,0.11320263948255901,2.0
2022-11-30,-0.9092371458717655,1.3496572941564826,-0.31762167357253435,0.26536585557138703,13.0
2022-12-02,0.2614791190947178,0.33134704235204987,0.012540795519597664,0.7227857028164026,4.0
2022-12-03,-0.686877074636605,0.7176096480156767,0.8648067432816329,1.075143138256149,3.0
2022-12-04,-0.4250442073675197,0.39248534059944634,0.8695784029656466,2.1984949464747188,2.0
2022-12-05,-0.09012473030966489,0.6350313267189561,1.1203214088549551,1.9775697830928902,4.0
2022-12-06,-0.26149404855095454,0.7616725206437291,0.46700134710833197,1.7518356053458934,5.0
2022-12-07,1.6610446733766648,1.0,-0.2760236189173154,1.0,1.0
2022-12-08,-0.003704029915181419,0.8162388938742339,0.9345673939904957,2.8358936350677832,6.0
2022-12-09,-0.5616870867964564,0.9560723115357936,-0.17777290821929356,0.6294840865826719,18.0
2022-12-10,-0.036572199788753416,0.7098329520204563,0.14677914159947053,1.2601465190206131,11.0
2022-12-11,0.8768051468314372,1.094966678356699,-0.4910824486368437,0.16534041895111276,5.0
2022-12-12,-0.0017261536912193676,0.33377413991558125,-0.32662887164396653,0.1700566944793522,3.0
2022-12-13,0.018087010407109638,1.3226037130296142,-0.2760236189173154,0.0,2.0
2022-12-14,0.7292738212621793,1.1756307591545476,-0.20935361972731287,0.06966544938514738,2.0
2022-12-15,0.029646257760998104,1.0572872338044346,0.3548508128160527,1.9883215230132731,15.0
2022-12-16,0.6232179190354378,1.090873943994281,-0.28423963568375266,0.030572621532673802,3.0
2022-12-19,-0.92493894080431,2.9268392436094888,-0.41166948789675817,0.25017372774566266,3.0
2022-12-21,0.13213082606264898,0.5012582613930859,-0.3568078660649012,0.11939420666322853,4.0
2022-12-22,-0.1874839735763936,1.2072043489606343,-0.005820029308673247,0.6545437649209582,10.0
2022-12-23,-0.6334842398393268,0.4711604545586219,0.943068365995321,2.814679984808343,4.0
2022-12-24,1.12591725104929,0.32989324880984866,0.3239016385407458,1.11390730579329,3.0
2022-12-25,-1.55622375177673,1.0,-0.31808075673198377,1.0,1.0
2022-12-28,-0.24670993917465364,0.22915601675022085,-0.26598912388796114,0.09171298646281187,3.0
2022-12-30,-0.10202266070749004,1.0,-0.2586145314019588,1.0,1.0
2023-01-01,1.1419129136911899,0.7115557260847689,0.26352630117846626,0.9563360352465251,3.0
2023-01-02,0.3551062136204291,1.1672693444832456,0.135637777916888,0.9791404646856215,6.0
2023-01-03,-0.6176059969682386,1.6162009314416257,-0.2887759316037835,0.0348344067948728,4.0
2023-01-04,-1.7438510957848892,1.0314922482891284,-0.34780615832500944,0.0614730374602848,7.0
2023-01-05,-0.10628181677178157,0.6807024299233807,-0.256078086332957,0.0779699454318003,6.0
2023-01-06,-0.10202266070749004,1.0,-0.2586145314019588,1.0,1.0
2023-01-07,-0.34353289473015103,1.0,-0.3197939068792327,1.0,1.0
2023-01-08,0.38970070980595506,1.0,-0.31808075673198377,1.0,1.0
2023-01-09,-0.10202266070749004,1.0,-0.2586145314019588,1.0,1.0
2023-01-10,-0.0968960129923483,0.21390085904058376,1.1393299081867674,2.3903054048547063,3.0
2023-01-11,0.22944810708738095,1.0,-0.31808075673198377,1.0,1.0
2023-01-12,-0.5546524868911521,1.4556720799214475,0.02863958780100216,0.9781538935732959,8.0
2023-01-13,0.672720443784487,1.6174860266424747,-0.256078086332957,0.07796994543180032,6.0
2023-01-14,-0.2630294833892641,0.13943599862503284,-0.2994007817201414,0.03532192890065729,3.0
2023-01-15,0.4507159806662347,0.9926396804783776,-0.15596838957359227,0.2837541195496236,3.0
2023-01-16,-0.007253324182481219,0.4248204192746179,0.6109876518693114,2.1130901484531694,5.0
2023-01-17,0.22226225130654834,0.6145127458230304,-0.4244115129892067,0.15037439759635252,2.0
2023-01-19,-0.17548497486420297,0.36400378534985994,-0.21173731248783847,0.07395132985008564,5.0
2023-01-20,-0.4115623037869152,0.0,-0.31808075673198377,0.0,3.0
2023-01-21,-0.7522929530419251,0.6928436335785297,-0.32690923238841363,0.05742143699832269,7.0
2023-01-23,0.20239412202165433,0.24196387869670713,1.4731535176373576,2.6914117007253324,3.0
2023-01-25,-0.2048564152354862,0.3523209375633278,0.3951744647505182,1.6180444213910743,10.0
2023-01-26,0.23766380424106784,0.4803892056848236,0.44804300348864634,0.9993646697954324,2.0
2023-01-27,1.7704928503054822,1.6941654944479498,-0.2816636138359872,0.10806677741923025,3.0
2023-01-28,0.2089385900275442,0.8788550032580119,-0.31950838185469127,0.0006993906189222916,7.0
2023-01-29,-0.3664224630599614,1.1869574911478245,-0.38539073659988365,0.10019234274452195,4.0
2023-01-30,0.7365941861941495,0.8273668755321092,-0.4052134675672414,0.11140881729156127,3.0
2023-01-31,-0.4115623037869152,1.0,-0.31808075673198377,1.0,1.0
2023-02-01,0.23031910737387215,0.8132103538164208,-0.2637171882296483,0.07455392938284565,4.0
2023-02-02,-3.665046338622951,1.0,-0.16009270805266695,1.0,1.0
2023-02-04,0.25205162716861934,0.7455047914683957,-0.3380268619487361,0.07285152806451853,3.0
2023-02-05,-0.19649640426138335,0.9802821224612865,-0.44209169659091585,0.18447594460585603,4.0
2023-02-06,-0.27862365945381734,0.6536897502500898,-0.30845524420152115,0.024426476985368806,6.0
2023-02-07,-0.7475140279745277,1.0319466582131955,-0.09806263495973448,0.7672337743805642,12.0
2023-02-08,0.9752965149865944,1.582567113289043,0.1571097557615879,0.9895593310364773,4.0
2023-02-09,0.14841656225423727,1.0,-0.2586145314019588,1.0,1.0
2023-02-10,-1.1159053165438386,1.2872749600199036,-0.2883476440669713,0.03433284120198087,4.0
2023-02-11,-0.3285560852280325,0.4185022662697477,-0.3038318739249117,0.09301488665636833,5.0
2023-02-12,0.01225014820818662,0.9867804948529425,-0.08381675993058746,0.6173818546073843,7.0
2023-02-13,0.8246720600420848,1.0,-0.31808075673198377,1.0,2.0
2023-02-14,-0.22277777771882054,0.17077352420337363,-0.28920421914059574,0.04326035126873836,2.0
2023-02-15,0.1074976677077416,0.4436660325647589,-0.3348973467781758,0.027656824738760154,3.0
2023-02-16,-0.07593037723259907,0.3918162567564667,-0.29174941528543097,0.06449835078705267,6.0
2023-02-17,-0.2589407773882733,0.21583943254304275,-0.31808075673198377,0.0,2.0
2023-02-18,-0.3910112013383588,0.8417642519682548,-0.24816476973042909,0.5849139327763699,9.0
2023-02-19,0.2043156825999433,1.118192370134189,-0.4066279447391434,0.20745091064686993,6.0
2023-02-20,-0.48962994948315686,1.3525974209473048,-0.29825868162197544,0.03433284120198087,3.0
2023-02-22,0.4503591532280119,1.0,-0.4182630600496601,1.0,1.0
2023-02-23,0.4131676972821359,1.0,-0.2581988897471611,1.0,1.0
2023-02-24,-0.3201015792938433,0.5673943361995389,-0.21987486290664152,0.5991583155927063,15.0
2023-02-25,0.12261303860833159,1.0,-0.31808075673198377,1.0,1.0
2023-02-26,0.5372278882851477,0.709806829521948,0.31802306453778995,1.1490324620067371,17.0
2023-02-27,0.6099980289952286,1.0,-0.3197939068792327,1.0,1.0
2023-02-28,-0.04770352699023183,0.5972458662935832,0.3444414132699484,1.868494184545033,7.0
2023-03-02,0.2791285688919087,1.6894902880002711,0.9467066325275348,1.3751980205771555,4.0
2023-03-03,-0.22754547182205379,0.21778573471496113,-0.2637171882296483,0.07455392938284565,4.0
2023-03-04,0.5076699559195506,1.203782615719448,-0.28920421914059574,0.04326035126873836,2.0
2023-03-05,0.04776396051530988,1.16329109213584,-0.3616960863703915,0.07406528874345168,3.0
2023-03-06,-0.02343055830919311,0.25140980710493216,-0.2819079595549632,0.07452237164370841,6.0
2023-03-07,0.08661730911593098,0.23288506731342726,-0.31648316956701844,0.19198140213466292,3.0
2023-03-08,-0.030592691550706555,0.6719989947721499,0.3988742655888038,1.3956978868949894,4.0
2023-03-09,0.22385462787251992,0.9067654237372367,0.1097481894364425,0.7123905181743615,9.0
2023-03-10,-0.1868414145134572,0.31780332935906686,1.6401162752730811,2.7717315606329254,2.0
2023-03-11,-0.4115623037869152,0.0,0.6614460468073609,1.3852600902733074,2.0
2023-03-12,-0.3205364785265758,0.9668951712988171,0.6883644941614261,1.465639786785815,12.0
2023-03-13,0.0709058679533903,0.7634108044374784,-0.32577733822242294,0.01811721654480111,7.0
2023-03-14,0.3184955753040237,0.7098785791373659,-0.005936231983197586,0.6076135320291093,8.0
2023-03-15,-0.17225284128413157,0.3764804224314123,-0.3192228568301498,0.0008846669319797196,6.0
2023-03-16,-0.5219452949993539,0.834089060076692,0.4379092966112914,1.3687487873044974,22.0
2023-03-17,0.16692670555883268,1.001117868108707,-0.33520701701723415,0.12476399493865292,12.0
2023-03-18,-1.4936727853043728,0.6280590064823591,-0.3424490667276473,0.03446199448797928,2.0
2023-03-19,0.4458725289920682,0.4444174708835144,-0.31893733180560824,0.0009890876986764178,4.0
2023-03-20,0.22390352975980946,2.044269865293051,0.07519062569259408,0.876141611568496,5.0
2023-03-21,1.157848334618934,1.0,-0.3668173767233109,1.0,1.0
2023-03-22,0.005289852993530353,0.49240443205643597,-0.27519203365805545,0.06956061826094499,5.0
2023-03-23,-1.571289436936125,1.0,-0.6948623577358986,1.0,1.0
2023-03-27,0.16896624119259215,0.5599547278556782,-0.2749325319595652,0.06926496924649345,5.0
2023-03-28,-0.2586051971758887,0.9621200027542909,0.004459608497485307,0.6779612035067811,4.0
2023-03-29,-0.07995294040272603,0.3619964298422008,0.5328765106792367,2.2659296631627144,6.0
2023-03-30,0.8001709844206183,0.6586551055053395,-0.2280553529836093,0.412986917719872,9.0
2023-03-31,-0.6325127912641495,0.9171118815451789,0.6987290591887646,1.8156269787471344,8.0
2023-04-01,0.9150233353044352,1.234874499717293,-0.330043339587359,0.1317938068896377,5.0
2023-04-02,-0.7931161197835201,1.0,-0.31808075673198377,1.0,1.0
2023-04-03,0.07367774793613174,1.0635223725375886,0.026591869874741807,0.7868976491616212,12.0
2023-04-04,0.04952365855606938,1.0585167008150345,0.0531443137593778,1.1227032798621057,19.0
2023-04-05,0.3134312743190263,0.899607297623981,0.06660997008259617,0.8396560709101204,26.0
2023-04-06,0.1251739191820635,0.5451508868264079,0.18333759970234467,0.900596099525612,4.0
2023-04-07,-0.34353289473015103,1.0,-0.3197939068792327,1.0,1.0
2023-04-08,0.5684690279071207,1.3551541203428157,0.32943286171975267,1.2289717709684358,12.0
2023-04-09,-0.018618510612888592,0.3654293965412705,-0.31507527166816746,0.05425553494898416,4.0
2023-04-10,0.7428839694330048,1.0,1.8542492337219585,1.0,1.0
2023-04-11,1.6727989098767249,0.5465182102062129,0.4481004278919652,1.2252229945919058,2.0
2023-04-12,-0.35873405978967127,0.09150120267787208,0.4736501117334535,1.3713180901027693,3.0
2023-04-13,-0.21963966375431437,1.0,1.5000000000000002,1.0,1.0
2023-04-14,-0.04808519558221085,0.22423547954420664,-0.26541807383887817,0.09121444243374727,3.0
2023-04-15,0.19250768876637814,0.8076313940714496,-0.10848210702384872,0.42148227330696236,4.0
2023-04-16,-0.029882300468475835,0.5282174424301538,0.049051698709764446,1.1278362179703914,9.0
2023-04-17,-0.5045373567255972,0.5835078180178318,0.5594584444972325,1.5214263548397167,3.0
2023-04-18,-0.4115623037869152,1.0,-0.31808075673198377,1.0,1.0
2023-04-20,0.7178369915630353,1.0,-0.31808075673198377,1.0,1.0
2023-04-21,0.5736251737483168,0.8622685441678732,-0.29825868162197544,0.03433284120198087,3.0
2023-04-22,-0.24614367806995507,1.0880571408571011,-0.3192228568301497,0.0009890876986764178,3.0
2023-04-23,0.3113809768099447,0.9776066142785554,-0.3500135157171463,0.15060566405854675,10.0
2023-04-24,1.934162957153553,0.5241556357457207,-0.37432899490879556,0.07712426111661849,2.0
2023-04-25,-0.3268655577308862,2.470293903555208,-0.3424490667276473,0.03446199448797928,2.0
2023-04-26,1.2655509861660421,0.9415663003649111,-0.3145042216190845,0.05419001417668631,3.0
2023-04-27,0.4084082723940958,0.23807804265265045,1.1261638727476142,2.9556547843891607,4.0
2023-04-29,0.5285787311780039,0.5854303651051718,-0.3491951800114399,0.080059324049025,7.0
2023-04-30,0.8364378882897968,0.9945825263441604,-0.41511827816625474,0.18543373986245748,3.0
2023-05-01,0.6632897756141707,1.0686536979902503,0.384293234280839,1.216547438349135,3.0
2023-05-02,0.48330978975823435,1.0425255260011046,-0.07637564164105698,0.5702103255497992,6.0
2023-05-03,-0.7147329626916817,0.7777359213346265,-0.32606666945553936,0.07611449741395235,12.0
2023-05-04,0.10106342282073183,1.7993760292284708,0.002459354108651779,0.5624908817885448,4.0
2023-05-05,-0.5865226841525804,0.6764245516973448,0.4693681567989112,1.6366959028809762,9.0
2023-05-06,0.8202084879151407,0.8592496328672736,-0.3213418119653772,0.06600149702391855,8.0
2023-05-07,0.5310850805227864,0.8682958556492341,-0.004603405869375725,0.5068887670461015,6.0
2023-05-08,-1.479912988577409,1.5108760278012998,-0.31808075673198377,0.0,2.0
2023-05-09,1.6375420388222448,1.5162600796281787,-0.29825868162197544,0.03433284120198087,3.0
2023-05-10,0.5662331209459409,1.1685080537493175,0.11849302368687713,1.0590310778595802,3.0
2023-05-11,0.3275657046634942,1.0452848538803847,-0.2883476440669713,0.04204897118242791,2.0
2023-05-12,-0.029981691247351873,0.7240751117761544,0.23790818268664485,1.056246881387334,7.0
2023-05-13,0.20380645175632045,1.0498435770190278,-0.23302550780116904,0.44764215433796894,21.0
2023-05-14,0.0847410857399579,1.233851683024102,-0.30316867468744596,0.05495815376989886,10.0
2023-05-15,0.2370791834073131,1.0,-0.31808075673198377,1.0,1.0
2023-05-16,0.3021036828341278,0.9803307950315993,-0.29825868162197544,0.03433284120198087,3.0
2023-05-17,-0.21053811955786275,0.20060389364643524,-0.2641454757664605,0.07497406714459515,4.0
2023-05-18,0.1641675459823669,0.7558989290255126,-0.08065616030167803,0.5337710927619274,5.0
2023-05-19,0.1690054821678958,0.6927832444807307,0.3987078262157258,1.7175388304206303,12.0
2023-05-20,0.2678104036027602,0.4982213256878475,-0.01626273523581584,0.6790711696165159,6.0
2023-05-22,-0.38087840754153895,1.3216419133408546,0.2716954312949273,0.9701252476652288,3.0
2023-05-23,-0.10202266070749004,1.0,-0.2586145314019588,1.0,1.0
2023-05-25,-0.8408103467830957,1.2545667016564364,0.38158124579611946,0.9894714930523623,2.0
2023-05-26,0.5389963693052536,1.1011869976275321,0.0025803083920632186,1.0078549985921137,8.0
2023-05-27,-0.02794925889584649,0.9654556874941889,-0.3287028591270338,0.1053287454859158,11.0
2023-05-28,-0.21513451389362367,1.1484518945902935,-0.2749325319595652,0.06926496924649346,5.0
2023-05-29,-0.4115623037869152,0.0,-0.31808075673198377,0.0,2.0
2023-05-30,0.22575281223391264,0.6713713708931505,0.027679202842056477,0.7909070326172386,6.0
2023-05-31,-0.6424821999742312,1.3161268270496642,-0.2705461332975568,0.06331641225933377,4.0
2023-06-01,0.2032520561985981,0.9204779412858051,-0.2887759316037835,0.0348344067948728,4.0
2023-06-02,0.5967351079280206,0.55815514863976,-0.34330564180127177,0.033250614401668786,2.0
2023-06-03,0.5838059442238551,0.6829064318683912,-0.31271595406263486,0.07651096567040719,2.0
2023-06-04,1.3588728065692521,1.0,-0.2586145314019588,1.0,1.0
2023-06-06,-0.34871433127561685,1.157605555821267,-0.31507527166816746,0.05425553494898415,3.0
2023-06-07,0.2936242509363949,0.878319606520885,0.822373991155755,1.8417193725102121,3.0
2023-06-08,-0.4115623037869152,1.0,-0.31808075673198377,1.0,1.0
2023-06-09,0.3841147730369987,1.0,-0.3668173767233109,1.0,1.0
2023-06-11,0.3515453282062946,1.0,-0.31808075673198377,1.0,1.0
2023-06-12,-0.16254679053579896,0.9328838404708824,-0.273481087734465,0.029733112665012506,4.0
2023-06-13,-0.2224526388075082,0.14994145221873015,-0.2883476440669713,0.03433284120198087,4.0
2023-06-15,0.12281745137479508,0.7557270972073046,-0.3424490667276473,0.03446199448797928,2.0
2023-06-16,0.011232837209596714,0.5329519301317925,-0.24597669876159184,0.06955598430955968,9.0
2023-06-18,-0.3775475992585331,0.048104056464151466,0.4973350044771789,1.1555947886473998,2.0
2023-06-20,-0.09812143000503126,0.3055634174106435,-0.2749325319595652,0.06926496924649343,5.0
2023-06-22,0.10120574368543742,0.8447361269527137,-0.3113163806131684,0.1238600192896705,7.0
2023-06-23,0.0995184049484202,0.6045930137164817,0.43178314174517934,1.3938317832891864,3.0
2023-06-24,-0.14447463258929183,1.0,0.4981915795508034,1.0,1.0
2023-06-25,-0.25307757179518336,1.0,-0.3668173767233109,1.0,1.0
2023-06-26,0.3536590524879261,0.5583517621882438,-0.32568215966250963,0.04471532617234923,5.0
2023-06-28,0.07105230729297833,0.5771153747818182,-0.02801501117773771,0.6826408164061692,6.0
2023-06-29,0.7327747491649341,1.0,-0.2586145314019588,1.0,1.0
2023-06-30,-0.29779885205680634,1.2264932800073451,0.27839979595176867,1.1866332210492059,4.0
2023-07-02,-0.4115623037869152,1.0,-0.31808075673198377,1.0,1.0
2023-07-03,0.014965380993105296,1.0,-0.16009270805266695,1.0,1.0
2023-07-04,-0.19829846139690496,0.30160061827175066,-0.23908673239232536,0.1117144205675753,2.0
2023-07-05,0.6567883810035782,3.021752055602599,-0.31808075673198377,0.0,2.0
2023-07-06,1.4198960129967886,1.0,-0.31808075673198377,1.0,1.0
2023-07-07,-0.25679248224720264,0.2188775806675251,-0.2883476440669713,0.04204897118242791,3.0
